id,old_name,new_name,clerk_date,created_date,modified_date,differs_creation,differs_modified
0B85__gYrQ-2UcUJoT0FIclpxV0U,Uppsala University - 201201 Opportunity Recognition Four Perspectives.doc,201201 - Opportunity Recognition Four Perspectives.doc,201201,2012-08-03,2026-05-31,True,True
0B85__gYrQ-2UN0E1R2JHMGFVdjA,Uppsala University - 201201 Class Presentation.ppt,201201 - Class Presentation.ppt,201201,2014-09-04,2026-05-31,True,True
0B85__gYrQ-2UVkt4SVdUZFVNSlE,Uppsala University - 201201 Student Class Presentation.pptm,201201 - Student Class Presentation.pptm,201201,2014-09-04,2026-05-31,True,True
0B85__gYrQ-2USmU3aWNORHl0Z00,Uppsala University - 201201 Lecture 5.jpg,201201 - Lecture 5.jpg,201201,2012-08-03,2026-05-31,True,True
0B85__gYrQ-2USXpDeVNHNEd1ZmM,Uppsala University - 201201 Lecture 5.jpg,201201 - Lecture 5.jpg,201201,2012-08-03,2026-05-31,True,True
0B85__gYrQ-2UUVJlOERRaGFaWXM,201201 Project FD - Project Document.pdf,201201 - Project FD Project Document.pdf,201201,2014-01-10,2026-05-31,True,True
0B85__gYrQ-2URGRJZG5pSVM2bzQ,Uppsala University - 201201 Lecture 5.jpg,201201 - Lecture 5.jpg,201201,2012-08-03,2026-05-31,True,True
0B85__gYrQ-2UVWdCWHNaNkt6Q0k,Uppsala University - 201201 Lecture 5.jpg,201201 - Lecture 5.jpg,201201,2012-08-03,2026-05-31,True,True
0B85__gYrQ-2UUkNWX0ZJU1ZoU1k,Uppsala University - 201201 Lecture 5.jpg,201201 - Lecture 5.jpg,201201,2012-08-03,2026-05-31,True,True
0B85__gYrQ-2URkZDelhfc09PNk0,Uppsala University - 201201 Handout 3.pdf,201201 - Handout 3.pdf,201201,2012-09-01,2026-05-31,True,True
0B85__gYrQ-2UMnM3aVAxc0xldE0,Uppsala University - 201201 Handout 2.pdf,201201 - Handout 2.pdf,201201,2012-09-01,2026-05-31,True,True
0B85__gYrQ-2UZTlGbkVMeU1ZYm8,Uppsala University - 201201 Handout 1.pdf,201201 - Handout 1.pdf,201201,2012-09-01,2026-05-31,True,True
0B85__gYrQ-2UTGcxZVJJc1dzZTg,Stockholms Nation - 201201 SNIF Email Reply.docx,201201 - SNIF Email Reply.docx,201201,2014-09-04,2026-05-31,True,True
0B85__gYrQ-2UQ2tuR09kMmk3X3c,Uppsala University - 201201 You Have a Passion for Foreign Exchange.docx,201201 - You Have a Passion for Foreign Exchange.docx,201201,2014-09-04,2026-05-31,True,True
0B85__gYrQ-2ULWhLM0Q3a0x5Unc,Uppsala University - 201201 Results.xlsx,201201 - Results.xlsx,201201,2014-09-04,2026-05-31,True,True
0B85__gYrQ-2UbjNqV1Z0RHVERWM,Stockholms Nation - 2012 Landrodd.pdf,2012 - Landrodd.pdf,2012,2014-09-04,2026-05-31,True,True
0B85__gYrQ-2UMzNUWElVejFlOEU,Uppsala University - 201201 Solibro Evaporation Source Simulation.docx,201201 - Solibro Evaporation Source Simulation.docx,201201,2014-06-21,2026-05-31,True,True
0B85__gYrQ-2UR2FfUVpPeUo4TlU,Uppsala University - 201106 Exam.pdf,201106 - Exam.pdf,201106,2012-08-03,2026-05-31,True,True
0B85__gYrQ-2UZHpsdjBleWxZejg,Uppsala University - 201201 FEM Lab.pdf,201201 - FEM Lab.pdf,201201,2012-08-03,2026-05-31,True,True
0B85__gYrQ-2UUnpVcnZlODRmcmM,Uppsala University - 201202 Estimating Second Derivatives Numerically.htm,201202 - Estimating Second Derivatives Numerically.htm,201202,2012-08-03,2026-05-31,True,True
0B85__gYrQ-2UZWtTZnlmeEFaeEU,Unknown - 201202 Book.pdf,201202 - Book.pdf,201202,2012-08-03,2026-05-31,True,True
0B85__gYrQ-2UR1h2XzlXNnJ6eWc,Unknown - 201202 Background.jpg,201202 - Background.jpg,201202,2012-08-03,2026-05-31,True,True
0B85__gYrQ-2UYm1icWRDMWRDamc,Uppsala University - 201202 Equation 3.gif,201202 - Equation 3.gif,201202,2012-08-03,2026-05-31,True,True
0B85__gYrQ-2UZmYza1c2RG0xSkU,Uppsala University - 201202 Equation 7.gif,201202 - Equation 7.gif,201202,2012-08-03,2026-05-31,True,True
0B85__gYrQ-2UbGJRMzlQMXgxRnc,Uppsala University - 201202 Equation 5.gif,201202 - Equation 5.gif,201202,2012-08-03,2026-05-31,True,True
0B85__gYrQ-2Ubm91UVBaMjhqN00,Uppsala University - 201202 Equation 4.gif,201202 - Equation 4.gif,201202,2012-08-03,2026-05-31,True,True
0B85__gYrQ-2UMnJETHV0NTcybHM,Unknown - 201202 IMG 2092.jpg,201202 - IMG 2092.jpg,201202,2014-09-04,2026-05-31,True,True
0B85__gYrQ-2UQlU5QU9Ma1hDOTg,201202 CVs & Cover Letters - Advisory Internship Stockholm STO0003P.pdf,201202 - CVs & Cover Letters Advisory Internship Stockholm STO0003P.pdf,201202,2014-09-04,2026-05-31,True,True
0B85__gYrQ-2UckNZMEhkc2lqM0U,Unknown - 201202 IMG 2091.jpg,201202 - IMG 2091.jpg,201202,2014-09-04,2026-05-31,True,True
0B85__gYrQ-2UTU44Q2g2em9ULXc,Unknown - 201202 Statutes.docx,201202 - Statutes.docx,201202,2014-09-04,2026-05-31,True,True
0B85__gYrQ-2UdWlXd3hlUmhHV28,Uppsala University - 201202 Lab 1.zip,201202 - Lab 1.zip,201202,2012-08-03,2026-05-31,True,True
0B85__gYrQ-2UQlBDc01qWHpnWm8,Uppsala University - 201202 Norton A with Assignment.doc,201202 - Norton A with Assignment.doc,201202,2012-08-03,2026-05-31,True,True
0B85__gYrQ-2UWWlZWUJSd2pOUDg,201202 Unknown - Advisory Internship Stockholm Cover Letter.docx,201202 - Unknown Advisory Internship Stockholm Cover Letter.docx,201202,2014-09-04,2026-05-31,True,True
0B85__gYrQ-2UTEU2eUVaU0hPQ0E,Uppsala University - 201202 MATLAB Script SBP4.m,201202 - MATLAB Script SBP4.m,201202,2012-08-03,2026-05-31,True,True
0B85__gYrQ-2UY0NSTWVjbjFNX3M,201202 CVs & Cover Letters - Cover Letter.docx,201202 - CVs & Cover Letters Cover Letter.docx,201202,2014-09-04,2026-05-31,True,True
0B85__gYrQ-2UOGJnb0ZBdHMwSEU,201202 H - Reason for Applying.docx,201202 - H Reason for Applying.docx,201202,2014-09-04,2026-05-31,True,True
0B85__gYrQ-2UNGZoTllKTWJfM3M,201202 HM - Summer Internship Cover Letter.docx,201202 - HM Summer Internship Cover Letter.docx,201202,2014-09-04,2026-05-31,True,True
0B85__gYrQ-2UVFhOYkJ2SnBpY3M,201202 CVs & Cover Letters - HM Summer Internship CV.docx,201202 - CVs & Cover Letters HM Summer Internship CV.docx,201202,2014-09-04,2026-05-31,True,True
0B85__gYrQ-2UcEg5Zy0wVzVIQUE,201202 Customer Connection - Job Application.docx,201202 - Customer Connection Job Application.docx,201202,2014-09-04,2026-05-31,True,True
0B85__gYrQ-2UMk1iWkhuV3ZMUjg,201202 HM - Summer Internship Cover Letter.pdf,201202 - HM Summer Internship Cover Letter.pdf,201202,2014-09-04,2026-05-31,True,True
0B85__gYrQ-2Uc1ZzT21ZQ1VPNlE,201202 HM - Summer Internship CV.pdf,201202 - HM Summer Internship CV.pdf,201202,2014-09-04,2026-05-31,True,True
0B85__gYrQ-2USDF5LVBtUjJyQTg,201202 CVs & Cover Letters - Split CV.docx,201202 - CVs & Cover Letters Split CV.docx,201202,2014-09-04,2026-05-31,True,True
0B85__gYrQ-2UNi1WZl9ybUZoZ0k,201202 CV - Daniel Adersteg Concise.pdf,201202 - CV Daniel Adersteg Concise.pdf,201202,2014-09-04,2026-05-31,True,True
0B85__gYrQ-2UcGZDd1ZhQURIaG8,Uppsala University - 201202 Lecture 8.jpg,201202 - Lecture 8.jpg,201202,2012-08-03,2026-05-31,True,True
0B85__gYrQ-2UMXgyZTdKSW5rQms,Uppsala University - 201202 Lecture 6.jpg,201202 - Lecture 6.jpg,201202,2012-08-03,2026-05-31,True,True
0B85__gYrQ-2UbkJuLUdUS0JqMzg,Uppsala University - 201202 Lecture 6.jpg,201202 - Lecture 6.jpg,201202,2012-08-03,2026-05-31,True,True
0B85__gYrQ-2Ua0dfMG9HeVVtbEU,Uppsala University - 201202 Lecture 6.jpg,201202 - Lecture 6.jpg,201202,2012-08-03,2026-05-31,True,True
0B85__gYrQ-2Udks1WFVwbzhFM2s,Uppsala University - 201202 Lecture 6.jpg,201202 - Lecture 6.jpg,201202,2012-08-03,2026-05-31,True,True
0B85__gYrQ-2UeGdkN2tVT3JtZ2c,Uppsala University - 201202 Lecture 6.jpg,201202 - Lecture 6.jpg,201202,2012-08-03,2026-05-31,True,True
0B85__gYrQ-2UczFUbjFWZzZka0E,Uppsala University - 201202 Lecture 6.jpg,201202 - Lecture 6.jpg,201202,2012-08-03,2026-05-31,True,True
0B85__gYrQ-2UOGFCQTk5ZlB2Z1k,Uppsala University - 201202 Lecture 7.jpg,201202 - Lecture 7.jpg,201202,2012-08-03,2026-05-31,True,True
0B85__gYrQ-2UM1ZsNDNLczl2cnM,Uppsala University - 201202 Lecture 7.jpg,201202 - Lecture 7.jpg,201202,2012-08-03,2026-05-31,True,True
0B85__gYrQ-2UamNGR1k5eUtsMUE,Uppsala University - 201202 Lecture 7.jpg,201202 - Lecture 7.jpg,201202,2012-08-03,2026-05-31,True,True
0B85__gYrQ-2USzR0bE5mMThyM0E,Uppsala University - 201202 Lecture 7.jpg,201202 - Lecture 7.jpg,201202,2012-08-03,2026-05-31,True,True
0B85__gYrQ-2UbXJnSmhTZUtCUXc,Uppsala University - 201202 Lecture 7.jpg,201202 - Lecture 7.jpg,201202,2012-08-03,2026-05-31,True,True
0B85__gYrQ-2UUjFILU9NLWd6Nzg,Uppsala University - 201202 Lecture 6.jpg,201202 - Lecture 6.jpg,201202,2012-08-03,2026-05-31,True,True
0B85__gYrQ-2UMDFfMnVlTUd0UzQ,Uppsala University - 201202 Lecture 8.jpg,201202 - Lecture 8.jpg,201202,2012-08-03,2026-05-31,True,True
0B85__gYrQ-2UdXdoWlg2QmF6ODA,Uppsala University - 201202 Lecture 8.jpg,201202 - Lecture 8.jpg,201202,2012-08-03,2026-05-31,True,True
0B85__gYrQ-2UdVFqSHpFMWdZZTA,Uppsala University - 201202 Lecture 8.jpg,201202 - Lecture 8.jpg,201202,2012-08-03,2026-05-31,True,True
0B85__gYrQ-2UVTUwTHQwaHZQZ0k,Uppsala University - 201202 Lecture 8.jpg,201202 - Lecture 8.jpg,201202,2012-08-03,2026-05-31,True,True
0B85__gYrQ-2ULWhkVThla3BNSlE,Uppsala University - 201202 Lecture 8.jpg,201202 - Lecture 8.jpg,201202,2012-08-03,2026-05-31,True,True
0B85__gYrQ-2UQ1JNRWE2alRTSlk,Uppsala University - 201202 Accenture Academy.docx,201202 - Accenture Academy.docx,201202,2014-09-04,2026-05-31,True,True
0B85__gYrQ-2UTTlOQ1A0b3JXNTg,Uppsala University - 201202 Finite Element Method Exercise.pdf,201202 - Finite Element Method Exercise.pdf,201202,2012-08-03,2026-05-31,True,True
0B85__gYrQ-2USVNOLXRWMFhhRTg,201202 Grades & Certificates - Accenture Academy Uppsala University.pdf,201202 - Grades & Certificates Accenture Academy Uppsala University.pdf,201202,2014-09-04,2026-05-31,True,True
0B85__gYrQ-2UMnFhR1FfY0hENjA,Uppsala University - 201202 Accenture Academy - Daniel Adersteg - Without CV.pdf,201202 - Accenture Academy - Daniel Adersteg - Without CV.pdf,201202,2014-09-04,2026-05-31,True,True
0B85__gYrQ-2UcTczWUtrb0ZJcms,Uppsala University - 201202 Accenture Academy.pdf,201202 - Accenture Academy.pdf,201202,2014-09-04,2026-05-31,True,True
0B85__gYrQ-2UWjlselBqQkc3VGs,Uppsala University - 201202 Pyrosequencing.docx,201202 - Pyrosequencing.docx,201202,2012-08-03,2026-05-31,True,True
0B85__gYrQ-2UbVNuMXk2X1BOeEU,Stockholms Nation - 201202 Spring Term Calendar.docx,201202 - Spring Term Calendar.docx,201202,2014-09-04,2026-05-31,True,True
0B85__gYrQ-2UNGhOM3NtWGtFWTQ,201202 CVs & Cover Letters - Resume D Adersteg.docx,201202 - CVs & Cover Letters Resume D Adersteg.docx,201202,2014-09-04,2026-05-31,True,True
0B85__gYrQ-2Uc3Qza19vTVZtdE0,Unknown - 201202 Image.jpg,201202 - Image.jpg,201202,2014-09-04,2026-05-31,True,True
0B85__gYrQ-2UYXdWTjBGQWRWS00,201202 CVs & Cover Letters - Resume Daniel Adersteg.pdf,201202 - CVs & Cover Letters Resume Daniel Adersteg.pdf,201202,2014-09-04,2026-05-31,True,True
0B85__gYrQ-2UV1NIT2ZGemJvQWM,201202 CVs & Cover Letters - Resume Daniel Adersteg.docx,201202 - CVs & Cover Letters Resume Daniel Adersteg.docx,201202,2014-09-04,2026-05-31,True,True
0B85__gYrQ-2UdXRGTlc0eVdJTmM,201202 Accenture - Summer Internship Application.pdf,201202 - Accenture Summer Internship Application.pdf,201202,2014-09-04,2026-05-31,True,True
0B85__gYrQ-2UZmZCLVI0Y2ZhWGc,201202 Grades & Certificates - Uppsala University Transcript.pdf,201202 - Grades & Certificates Uppsala University Transcript.pdf,201202,2014-09-04,2026-05-31,True,True
0B85__gYrQ-2UYnNSN05JR01Ealk,Stockholms Nation - 201202 Indoor Football.pdf,201202 - Indoor Football.pdf,201202,2014-09-04,2026-05-31,True,True
0B85__gYrQ-2UUHpXY1FuWUxqYms,Memories - 201202 Iranian Women Futsal.jpg,201202 - Iranian Women Futsal.jpg,201202,2014-09-04,2026-05-31,True,True
0B85__gYrQ-2UNXVkS1BkV0lIQzA,Uppsala University - 201202 Iterative Methods.zip,201202 - Iterative Methods.zip,201202,2012-08-03,2026-05-31,True,True
0B85__gYrQ-2UTHpGalhnd1RfSms,Memories - 201202 Personal Photo.jpg,201202 - Personal Photo.jpg,201202,2014-09-04,2026-05-31,True,True
0B85__gYrQ-2UOGplMkUybE1Vcnc,Microeconomics - 201202 Compendium.pdf,201202 - Compendium.pdf,201202,2012-09-01,2026-05-31,True,True
0B85__gYrQ-2UTGVsNjlIS0hlUFE,Uppsala University - 201202 Introductory Finite Volume Methods for PDEs.pdf,201202 - Introductory Finite Volume Methods for PDEs.pdf,201202,2012-08-03,2026-05-31,True,True
0B85__gYrQ-2UQmNZS1lMU0FZZGc,Uppsala University - 201202 Introductory Finite Difference Methods for PDEs.pdf,201202 - Introductory Finite Difference Methods for PDEs.pdf,201202,2012-08-03,2026-05-31,True,True
0B85__gYrQ-2UamtxN2VOWEF4ajA,Uppsala University - 201202 Spring Term Planning.doc,201202 - Spring Term Planning.doc,201202,2014-09-04,2026-05-31,True,True
0B85__gYrQ-2UaGJyaFFHekFNalE,Uppsala University - 201202 Semester Planning Draft.doc,201202 - Semester Planning Draft.doc,201202,2014-09-04,2026-05-31,True,True
0B85__gYrQ-2UU2xfZkYzdTdjOWM,Uppsala University - 2011 Exam Compendium HT2011-1.pdf,2011 - Exam Compendium HT2011-1.pdf,2011,2012-09-01,2026-05-31,True,True
0B85__gYrQ-2UY0ZsNy1BQXp5ZkU,201202 R & H - Robert Boje and Karolina Holmberg.pdf,201202 - R & H Robert Boje and Karolina Holmberg.pdf,201202,2012-09-01,2026-05-31,True,True
0B85__gYrQ-2UcGZSQnhiMGY4X1U,Uppsala University - 201202 Per Lundborg & Hans Sacklen.pdf,201202 - Per Lundborg & Hans Sacklen.pdf,201202,2012-09-01,2026-05-31,True,True
0B85__gYrQ-2UTGpVUnlBdXpISFE,Uppsala University - 201202 Akerlof et al.pdf,201202 - Akerlof et al.pdf,201202,2012-09-01,2026-05-31,True,True
0B85__gYrQ-2UTVZVQzNKTzNjeG8,Uppsala University - 201202 Villy Bergstrom and Robert Boije.pdf,201202 - Villy Bergstrom and Robert Boije.pdf,201202,2012-09-01,2026-05-31,True,True
0B85__gYrQ-2Ubm8yYXQ3VFpPSXM,Uppsala University - 201202 AGrMiMaOm Midterm Solutions.pdf,201202 - AGrMiMaOm Midterm Solutions.pdf,201202,2012-09-01,2026-05-31,True,True
0B85__gYrQ-2Ua3ZYcFpaNE84ZE0,Uppsala University - 201202 Macroeconomics Compendium.pdf,201202 - Macroeconomics Compendium.pdf,201202,2012-09-01,2026-05-31,True,True
0B85__gYrQ-2UNG1QVWlWeDRKeFk,Studies - 201202 Articles.docx,201202 - Articles.docx,201202,2012-09-01,2026-05-31,True,True
0B85__gYrQ-2UNEgzeWUxdDRwV28,Unknown - 201202 H200802.pdf,201202 - H200802.pdf,201202,2012-08-03,2026-05-31,True,True
0B85__gYrQ-2UYy1rRUFVUWhId2M,201202 Klarna - Cover Letter.pdf,201202 - Klarna Cover Letter.pdf,201202,2014-09-04,2026-05-31,True,True
0B85__gYrQ-2UUFNzbk5QVGRyQ2c,Stockholms Nation - 201202 Stora Kung VT12.pdf,201202 - Stora Kung VT12.pdf,201202,2014-09-04,2026-05-31,True,True
0B85__gYrQ-2UREJuN0FTdE1sX2c,201202 Klarna - Cover Letter.docx,201202 - Klarna Cover Letter.docx,201202,2014-09-04,2026-05-31,True,True
0B85__gYrQ-2UR0hIeEpSR3lpd0U,Uppsala University - 201202 Basic Micro and Macro Theory.docx,201202 - Basic Micro and Macro Theory.docx,201202,2012-09-01,2026-05-31,True,True
0B85__gYrQ-2UcjhYdG1tWmo3Tm8,201202 Klarna - Summer Internship.pdf,201202 - Klarna Summer Internship.pdf,201202,2014-09-04,2026-05-31,True,True
0B85__gYrQ-2UTnNjQ1pHZ1hENWs,Uppsala University - 201202 Macroeconomics UK.pdf,201202 - Macroeconomics UK.pdf,201202,2012-09-01,2026-05-31,True,True
0B85__gYrQ-2Ua0lkNnVORkJjVDQ,Uppsala University - 201202 P-Curve.docx,201202 - P-Curve.docx,201202,2012-09-01,2026-05-31,True,True
0B85__gYrQ-2UazFNWW5lSUROV0E,Macroeconomics - 201202 Compendium.pdf,201202 - Compendium.pdf,201202,2012-09-01,2026-05-31,True,True
0B85__gYrQ-2Uc2ZELXVKYU15cjA,201202 CVs & Cover Letters - Daniel Adersteg.pdf,201202 - CVs & Cover Letters Daniel Adersteg.pdf,201202,2014-09-04,2026-05-31,True,True
0B85__gYrQ-2UYUFGb1hOR2JqMDA,Uppsala University - 201202 Business Ideas Presentation.pdf,201202 - Business Ideas Presentation.pdf,201202,2012-08-03,2026-05-31,True,True
0B85__gYrQ-2UNzdiQmNzazdOLWc,Uppsala University - 201202 Business Ideas Presentation.ppt,201202 - Business Ideas Presentation.ppt,201202,2012-08-03,2026-05-31,True,True
0B85__gYrQ-2UV1pBQkxMYTRIS2c,Uppsala University - 201202 Business Plans Lecture Slides 2.ppt,201202 - Business Plans Lecture Slides 2.ppt,201202,2012-08-03,2026-05-31,True,True
0B85__gYrQ-2UaERuQWZLaUxLTTA,Business Plans - 201202 Overheads.pdf,201202 - Overheads.pdf,201202,2012-08-03,2026-05-31,True,True
0B85__gYrQ-2ULUtranpMUzBURzg,Uppsala University - 201202 Financing the Growing Firm Lecture Slides.pdf,201202 - Financing the Growing Firm Lecture Slides.pdf,201202,2012-08-03,2026-05-31,True,True
0B85__gYrQ-2UM2hCQ0lnMU1BV1k,Financing the Growing Firm - 201202 Lecture Slides.ppt,201202 - Lecture Slides.ppt,201202,2012-08-03,2026-05-31,True,True
0B85__gYrQ-2ULXQweUNQbHBCWkE,Uppsala University - 201202 Session 5 Internationalization Lecture Slides.ppt,201202 - Session 5 Internationalization Lecture Slides.ppt,201202,2012-08-03,2026-05-31,True,True
0B85__gYrQ-2Ud2JveDk0ZmxWMm8,Uppsala University - 201202 Industry Analysis Slides.ppt,201202 - Industry Analysis Slides.ppt,201202,2012-08-03,2026-05-31,True,True
0B85__gYrQ-2UbV9rNWtvOEkyRTg,Uppsala University - 201202 Industry Analysis Overheads.pdf,201202 - Industry Analysis Overheads.pdf,201202,2012-08-03,2026-05-31,True,True
0B85__gYrQ-2Ub3pwVVdkeENxZGM,Uppsala University - 201202 Pyrosequencing.docx,201202 - Pyrosequencing.docx,201202,2012-08-03,2026-05-31,True,True
0B85__gYrQ-2UUkJZbHBybXNOQ0k,Uppsala University - 201202 Lecture Slides Session 5.2 Internationalization.ppt,201202 - Lecture Slides Session 5.2 Internationalization.ppt,201202,2012-08-03,2026-05-31,True,True
0B85__gYrQ-2UZXRSWkJQamNZbjQ,Uppsala University - 201202 Panda Assignment.doc,201202 - Panda Assignment.doc,201202,2012-08-03,2026-05-31,True,True
0B85__gYrQ-2UVU5DSDh5N3pwQ1U,Uppsala University - 201202 Panda Furniture Group Hand-In Instructions.doc,201202 - Panda Furniture Group Hand-In Instructions.doc,201202,2012-08-03,2026-05-31,True,True
0B85__gYrQ-2UMmVpV1VaektnSlU,Uppsala University - 201202 The Panda Case.pdf,201202 - The Panda Case.pdf,201202,2012-08-03,2026-05-31,True,True
0B85__gYrQ-2UcTFVYkhNZVdZa28,Uppsala University - 201202 Swedavia Assignment.docx,201202 - Swedavia Assignment.docx,201202,2012-08-03,2026-05-31,True,True
0B85__gYrQ-2Ud21ieFJyS0dzVzg,Unknown - 201202 FULLTEXT01.pdf,201202 - FULLTEXT01.pdf,201202,2012-08-03,2026-05-31,True,True
0B85__gYrQ-2UWEFyWmFSbFBqRTA,Uppsala University - 201202 Suggested Readings Spring.doc,201202 - Suggested Readings Spring.doc,201202,2012-08-03,2026-05-31,True,True
0B85__gYrQ-2UY0hHcGJsVGNyWHc,Uppsala University - 201202 Eigenvalues.pdf,201202 - Eigenvalues.pdf,201202,2012-08-03,2026-05-31,True,True
0B85__gYrQ-2UVEpwQURObmk1dlE,FEM - 201202 Lecture Notes.pdf,201202 - Lecture Notes.pdf,201202,2012-08-03,2026-05-31,True,True
0B85__gYrQ-2USVNydHdwRXlUanM,Uppsala University - 201202 To Participants.docx,201202 - To Participants.docx,201202,2014-09-04,2026-05-31,True,True
0B85__gYrQ-2UY3lNOWdSR3VyUGc,Uppsala University - 201202 Iterative Methods.pdf,201202 - Iterative Methods.pdf,201202,2012-08-03,2026-05-31,True,True
0B85__gYrQ-2UdkZ1WWZtU0NpTDg,Unknown - 201202 Project 2.doc,201202 - Project 2.doc,201202,2014-01-10,2026-05-31,True,True
0B85__gYrQ-2Ud190N18xY1ZTS1E,Uppsala University - 201202 Application.pdf,201202 - Application.pdf,201202,2014-09-04,2026-05-31,True,True
0B85__gYrQ-2UVG1IUUI5YlQ5OW8,Uppsala University - 201202 Publication Plan.pdf,201202 - Publication Plan.pdf,201202,2012-08-03,2026-05-31,True,True
0B85__gYrQ-2UR3ZJRDBOaVZON0k,Uppsala University - 201202 Announcement.pdf,201202 - Announcement.pdf,201202,2014-09-04,2026-05-31,True,True
0B85__gYrQ-2UcEhVcGJVUElySm8,Uppsala University - 201202 Eigenvalue Power Iteration.m,201202 - Eigenvalue Power Iteration.m,201202,2014-01-10,2026-05-31,True,True
0B85__gYrQ-2UOTlWNHhuTlhjaWM,Uppsala University - 201202 Iterative Project.pdf,201202 - Iterative Project.pdf,201202,2014-01-10,2026-05-31,True,True
0B85__gYrQ-2UQXB2R25xTFctV1E,Uppsala University - 201202 Exercise 2.m,201202 - Exercise 2.m,201202,2014-01-10,2026-05-31,True,True
0B85__gYrQ-2UYnhNb0ZCeVA3d00,Uppsala University - 201202 SBP4 MATLAB Script.m,201202 - SBP4 MATLAB Script.m,201202,2014-01-10,2026-05-31,True,True
0B85__gYrQ-2UM0JoSzNmWDVpVXc,Uppsala University - 201202 Mini Project I.pdf,201202 - Mini Project I.pdf,201202,2014-01-10,2026-05-31,True,True
0B85__gYrQ-2UTDlpSGU2UFpSWkU,Unknown - 201202 Image.jpg,201202 - Image.jpg,201202,2014-01-10,2026-05-31,True,True
0B85__gYrQ-2UR2xVMVFiUkVtc2M,Unknown - 201202 Image.jpg,201202 - Image.jpg,201202,2014-01-10,2026-05-31,True,True
0B85__gYrQ-2UUlZ1TS1Sd210azA,Unknown - 201202 Image.jpg,201202 - Image.jpg,201202,2014-01-10,2026-05-31,True,True
0B85__gYrQ-2UdFh4REx4bTZhNWc,Unknown - 201202 Image 4.jpg,201202 - Image 4.jpg,201202,2014-01-10,2026-05-31,True,True
0B85__gYrQ-2Ua1JkNUxRUWlTWG8,Unknown - 201202 Image 10.jpg,201202 - Image 10.jpg,201202,2014-01-10,2026-05-31,True,True
0B85__gYrQ-2Ua0xOeXoxMHFZUkE,Unknown - 201202 5.jpg,201202 - 5.jpg,201202,2014-01-10,2026-05-31,True,True
0B85__gYrQ-2UZmNLYVhHTUtnTGs,Unknown - 201202 Photo 11.jpg,201202 - Photo 11.jpg,201202,2014-01-10,2026-05-31,True,True
0B85__gYrQ-2UazVwQnMzR0R0dFU,Uppsala University - 201202 MATLAB Script aa.m,201202 - MATLAB Script aa.m,201202,2014-01-10,2026-05-31,True,True
0B85__gYrQ-2UMHgwaWtjSmZaaVk,Unknown - 201202 13.jpg,201202 - 13.jpg,201202,2014-01-10,2026-05-31,True,True
0B85__gYrQ-2UTW1ETUo1Q2pWbk0,Unknown - 201202 Image 6.jpg,201202 - Image 6.jpg,201202,2014-01-10,2026-05-31,True,True
0B85__gYrQ-2US2I5RkFrM1cxX1k,Unknown - 201202 69.zip,201202 - 69.zip,201202,2014-01-10,2026-05-31,True,True
0B85__gYrQ-2UVkhkLU1sM196MUk,Unknown - 201202 Photo 8.jpg,201202 - Photo 8.jpg,201202,2014-01-10,2026-05-31,True,True
0B85__gYrQ-2UZkJCWjlQZEd6cjA,Unknown - 201202 Image 7.jpg,201202 - Image 7.jpg,201202,2014-01-10,2026-05-31,True,True
0B85__gYrQ-2Ud1NGclc2RjlFUUE,Unknown - 201202 Image.jpg,201202 - Image.jpg,201202,2014-01-10,2026-05-31,True,True
0B85__gYrQ-2URzhsYlRXYnVNWUk,Uppsala University - 201202 fb MATLAB File.m,201202 - fb MATLAB File.m,201202,2014-01-10,2026-05-31,True,True
0B85__gYrQ-2UWWJnN1JzNHZuOG8,Uppsala University - 201202 P1 MATLAB Script.m,201202 - P1 MATLAB Script.m,201202,2014-01-10,2026-05-31,True,True
0B85__gYrQ-2URG92bkx1WDVXM1U,Uppsala University - 201202 qqqq.m,201202 - qqqq.m,201202,2014-01-10,2026-05-31,True,True
